method_id,trajectory_id,path,checkpoints,final_state_accuracy,eligible,update_event_support,event_macro_update_accuracy,retention_after_update,correct_change_precision,correct_change_recall,correct_change_f1,confusion_tn,confusion_fp,confusion_fn,confusion_tp_correct,confusion_tp_wrong_value
fc_openrouter_gpt_oss_120b,traj_002,housing.mortgage_status,20,0.5,True,1,0.0,0.0,0.0,0.0,0.0,10,0,10,0,0
fc_openrouter_gpt_oss_120b,traj_002,housing.primary_residence_property_id,20,0.5,True,1,0.0,0.0,0.0,0.0,0.0,10,0,10,0,0
fc_openrouter_gpt_oss_120b,traj_002,housing.properties,20,0.5,True,1,0.0,0.0,0.0,0.0,0.0,10,0,10,0,0
fc_openrouter_gpt_oss_120b,traj_002,housing.rent_amount,20,0.6,True,3,0.3333333333333333,0.08333333333333333,1.0,0.1111111111111111,0.19999999999999998,11,0,8,1,0
fc_openrouter_gpt_oss_120b,traj_002,housing.rent_payee,20,0.15,True,2,0.0,0.0,0.0,0.0,0.0,3,0,16,0,1
fc_openrouter_gpt_oss_120b,traj_002,housing.residence_status,20,0.55,True,3,0.3333333333333333,0.16666666666666666,0.4,0.2222222222222222,0.2857142857142857,9,2,6,2,1
fc_openrouter_gpt_oss_120b,traj_002,profile.age,20,0.95,False,0,,,0.0,,,19,1,0,0,0
fc_openrouter_gpt_oss_120b,traj_002,profile.locale,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_002,profile.region,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,cashflow.recent_one_off_expense,20,0.45,True,3,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_003,education.child_education_stage,20,0.9,False,0,,,0.0,,,18,2,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,education.self_education_status,20,0.15,True,1,0.0,0.0,0.0,0.0,0.0,3,0,17,0,0
fc_openrouter_gpt_oss_120b,traj_003,employment.employer,20,0.1,True,6,0.16666666666666666,0.1111111111111111,0.18181818181818182,0.1,0.12903225806451613,0,0,9,2,9
fc_openrouter_gpt_oss_120b,traj_003,employment.employment_status,20,0.55,True,4,0.5,0.625,0.5789473684210527,0.7857142857142857,0.6666666666666667,0,6,1,11,2
fc_openrouter_gpt_oss_120b,traj_003,employment.income_stability,20,0.2,True,5,0.2,0.15,0.26666666666666666,0.2,0.2285714285714286,0,0,5,4,11
fc_openrouter_gpt_oss_120b,traj_003,employment.occupation,20,0.85,False,0,,,0.0,,,17,3,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,employment.salary_account,20,0.45,True,7,0.5714285714285714,0.5238095238095238,0.75,0.45,0.5625000000000001,0,0,8,9,3
fc_openrouter_gpt_oss_120b,traj_003,employment.salary_day,20,0.1,True,7,0.2857142857142857,0.19047619047619047,0.15384615384615385,0.1,0.12121212121212123,0,0,7,2,11
fc_openrouter_gpt_oss_120b,traj_003,financial_products.checking_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,financial_products.loans,20,0.3,True,1,0.0,0.0,0.0,0.0,0.0,6,0,14,0,0
fc_openrouter_gpt_oss_120b,traj_003,financial_products.pension_or_irp,20,0.9,False,0,,,0.0,,,18,2,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,financial_products.savings_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,goals.child_education_goal,20,0.6,True,2,0.0,0.0,0.0,0.0,0.0,12,0,7,0,1
fc_openrouter_gpt_oss_120b,traj_003,goals.emergency_fund,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,goals.housing_deposit_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,goals.retirement_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,household.child_support_arrangement,20,0.9,False,0,,,0.0,,,18,2,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,household.children,20,0.6,True,2,0.0,0.0,0.0,0.0,0.0,12,0,8,0,0
fc_openrouter_gpt_oss_120b,traj_003,household.dependents,20,0.6,True,2,0.0,0.0,0.0,0.0,0.0,12,0,8,0,0
fc_openrouter_gpt_oss_120b,traj_003,household.marital_status,20,0.25,True,1,0.0,0.0,0.0,0.0,0.0,5,0,15,0,0
fc_openrouter_gpt_oss_120b,traj_003,household.spouse_or_partner,20,0.25,True,1,0.0,0.0,0.0,0.0,0.0,5,0,13,0,2
fc_openrouter_gpt_oss_120b,traj_003,housing.address,20,0.6,True,5,0.6,0.3333333333333333,0.5789473684210527,0.5789473684210527,0.5789473684210527,1,0,0,11,8
fc_openrouter_gpt_oss_120b,traj_003,housing.contract_type,20,0.5,True,3,0.0,0.0,0.0,0.0,0.0,10,0,10,0,0
fc_openrouter_gpt_oss_120b,traj_003,housing.maintenance_fee_payee,20,0.6,True,1,0.0,0.0,0.0,0.0,0.0,12,1,6,0,1
fc_openrouter_gpt_oss_120b,traj_003,housing.mortgage_status,20,0.65,True,1,0.0,0.0,0.0,0.0,0.0,13,0,7,0,0
fc_openrouter_gpt_oss_120b,traj_003,housing.primary_residence_property_id,20,0.3,True,2,0.0,0.0,0.0,0.0,0.0,6,0,12,0,2
fc_openrouter_gpt_oss_120b,traj_003,housing.properties,20,0.3,True,3,0.0,0.0,0.0,0.0,0.0,6,0,14,0,0
fc_openrouter_gpt_oss_120b,traj_003,housing.rent_amount,20,0.9,False,0,,,0.0,,,18,2,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,housing.rent_payee,20,0.9,False,0,,,0.0,,,18,2,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,housing.residence_status,20,0.5,True,3,0.0,0.0,0.0,0.0,0.0,10,0,10,0,0
fc_openrouter_gpt_oss_120b,traj_003,profile.age,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,profile.locale,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_003,profile.region,20,0.3,False,0,,,0.0,,,6,14,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,cashflow.recent_one_off_expense,20,0.05,True,3,0.0,0.0,0.0,0.0,0.0,1,0,19,0,0
fc_openrouter_gpt_oss_120b,traj_004,education.child_education_stage,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,education.self_education_status,20,0.1,True,1,0.0,0.0,0.0,0.0,0.0,2,0,18,0,0
fc_openrouter_gpt_oss_120b,traj_004,employment.employer,20,0.2,True,6,0.0,0.0,0.0,0.0,0.0,4,0,16,0,0
fc_openrouter_gpt_oss_120b,traj_004,employment.employment_status,20,0.25,True,3,0.0,0.030303030303030304,1.0,0.0625,0.11764705882352941,4,0,15,1,0
fc_openrouter_gpt_oss_120b,traj_004,employment.income_stability,20,0.25,True,3,0.0,0.030303030303030304,1.0,0.0625,0.11764705882352941,4,0,15,1,0
fc_openrouter_gpt_oss_120b,traj_004,employment.occupation,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,employment.salary_account,20,0.2,True,7,0.0,0.0,0.0,0.0,0.0,4,0,16,0,0
fc_openrouter_gpt_oss_120b,traj_004,employment.salary_day,20,0.2,True,7,0.0,0.0,0.0,0.0,0.0,4,0,15,0,1
fc_openrouter_gpt_oss_120b,traj_004,financial_products.checking_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,financial_products.loans,20,0.4,True,1,0.0,0.0,0.0,0.0,0.0,8,0,12,0,0
fc_openrouter_gpt_oss_120b,traj_004,financial_products.pension_or_irp,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,financial_products.savings_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,goals.child_education_goal,20,0.65,True,2,0.0,0.0,0.0,0.0,0.0,13,0,7,0,0
fc_openrouter_gpt_oss_120b,traj_004,goals.emergency_fund,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,goals.housing_deposit_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,goals.retirement_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,household.child_support_arrangement,20,0.8,True,1,0.0,0.0,0.0,0.0,0.0,16,0,4,0,0
fc_openrouter_gpt_oss_120b,traj_004,household.children,20,0.65,True,2,0.0,0.0,0.0,0.0,0.0,13,0,7,0,0
fc_openrouter_gpt_oss_120b,traj_004,household.dependents,20,0.65,True,1,0.0,0.0,0.0,0.0,0.0,13,0,7,0,0
fc_openrouter_gpt_oss_120b,traj_004,household.marital_status,20,0.55,True,2,0.0,0.0,0.0,0.0,0.0,11,0,9,0,0
fc_openrouter_gpt_oss_120b,traj_004,household.spouse_or_partner,20,0.55,True,2,0.0,0.0,0.0,0.0,0.0,11,0,9,0,0
fc_openrouter_gpt_oss_120b,traj_004,housing.address,20,0.3,True,6,0.3333333333333333,0.2777777777777778,0.4,0.3,0.34285714285714286,0,0,5,6,9
fc_openrouter_gpt_oss_120b,traj_004,housing.contract_type,20,0.45,True,1,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_004,housing.maintenance_fee_payee,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,housing.mortgage_status,20,0.4,True,2,0.0,0.0,0.0,0.0,0.0,8,0,12,0,0
fc_openrouter_gpt_oss_120b,traj_004,housing.primary_residence_property_id,20,0.4,True,2,0.0,0.0,0.0,0.0,0.0,8,0,12,0,0
fc_openrouter_gpt_oss_120b,traj_004,housing.properties,20,0.4,True,3,0.0,0.0,0.0,0.0,0.0,8,0,12,0,0
fc_openrouter_gpt_oss_120b,traj_004,housing.rent_amount,20,0.0,True,3,0.0,0.0,0.0,0.0,0.0,0,0,19,0,1
fc_openrouter_gpt_oss_120b,traj_004,housing.rent_payee,20,0.45,True,1,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_004,housing.residence_status,20,0.45,True,1,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_004,profile.age,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,profile.locale,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_004,profile.region,20,0.95,False,0,,,0.0,,,19,1,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,cashflow.recent_one_off_expense,20,0.05,True,2,0.0,0.0,0.0,0.0,0.0,1,0,19,0,0
fc_openrouter_gpt_oss_120b,traj_005,education.child_education_stage,20,0.55,True,2,0.0,0.0,0.0,0.0,0.0,11,0,9,0,0
fc_openrouter_gpt_oss_120b,traj_005,education.self_education_status,20,0.2,True,1,0.0,0.0,0.0,0.0,0.0,4,0,16,0,0
fc_openrouter_gpt_oss_120b,traj_005,employment.employer,20,0.0,True,5,0.0,0.0,0.0,0.0,0.0,0,0,18,0,2
fc_openrouter_gpt_oss_120b,traj_005,employment.employment_status,20,0.15,True,3,0.0,0.05882352941176471,1.0,0.15,0.2608695652173913,0,0,17,3,0
fc_openrouter_gpt_oss_120b,traj_005,employment.income_stability,20,0.15,True,3,0.0,0.05882352941176471,1.0,0.15,0.2608695652173913,0,0,17,3,0
fc_openrouter_gpt_oss_120b,traj_005,employment.occupation,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,employment.salary_account,20,0.2,True,5,0.0,0.08888888888888888,1.0,0.2,0.33333333333333337,0,0,16,4,0
fc_openrouter_gpt_oss_120b,traj_005,employment.salary_day,20,0.05,True,4,0.0,0.016666666666666666,0.2,0.05,0.08000000000000002,0,0,15,1,4
fc_openrouter_gpt_oss_120b,traj_005,financial_products.checking_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,financial_products.loans,20,0.45,True,1,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_005,financial_products.pension_or_irp,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,financial_products.savings_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,goals.child_education_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,goals.emergency_fund,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,goals.housing_deposit_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,goals.retirement_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,household.child_support_arrangement,20,0.25,True,1,0.0,0.0,0.0,0.0,0.0,5,0,15,0,0
fc_openrouter_gpt_oss_120b,traj_005,household.children,20,0.2,True,3,0.0,0.05555555555555555,1.0,0.058823529411764705,0.1111111111111111,3,0,16,1,0
fc_openrouter_gpt_oss_120b,traj_005,household.dependents,20,0.25,True,2,0.0,0.08333333333333333,1.0,0.0625,0.11764705882352941,4,0,15,1,0
fc_openrouter_gpt_oss_120b,traj_005,household.marital_status,20,0.85,True,1,0.0,0.0,0.0,0.0,0.0,17,0,3,0,0
fc_openrouter_gpt_oss_120b,traj_005,household.spouse_or_partner,20,0.85,True,1,0.0,0.0,0.0,0.0,0.0,17,0,3,0,0
fc_openrouter_gpt_oss_120b,traj_005,housing.address,20,0.7,True,3,0.6666666666666666,0.8,0.6363636363636364,0.5384615384615384,0.5833333333333334,7,0,2,7,4
fc_openrouter_gpt_oss_120b,traj_005,housing.contract_type,20,0.65,True,3,0.0,0.0,0.0,0.0,0.0,13,0,7,0,0
fc_openrouter_gpt_oss_120b,traj_005,housing.maintenance_fee_payee,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,housing.mortgage_status,20,0.45,True,2,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_005,housing.primary_residence_property_id,20,0.45,True,2,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_005,housing.properties,20,0.45,True,2,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_005,housing.rent_amount,20,0.35,True,3,0.0,0.0,0.0,0.0,0.0,7,0,13,0,0
fc_openrouter_gpt_oss_120b,traj_005,housing.rent_payee,20,0.75,True,2,0.0,0.0,0.0,0.0,0.0,15,0,5,0,0
fc_openrouter_gpt_oss_120b,traj_005,housing.residence_status,20,0.65,True,3,0.0,0.0,0.0,0.0,0.0,13,0,7,0,0
fc_openrouter_gpt_oss_120b,traj_005,profile.age,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,profile.locale,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_005,profile.region,20,0.95,False,0,,,0.0,,,19,1,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,cashflow.recent_one_off_expense,20,0.6,True,4,0.0,0.0,0.0,0.0,0.0,12,0,8,0,0
fc_openrouter_gpt_oss_120b,traj_006,education.child_education_stage,20,0.55,True,1,0.0,0.0,0.0,0.0,0.0,11,4,5,0,0
fc_openrouter_gpt_oss_120b,traj_006,education.self_education_status,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,employment.employer,20,0.05,True,5,0.0,0.0,0.0,0.0,0.0,1,0,19,0,0
fc_openrouter_gpt_oss_120b,traj_006,employment.employment_status,20,0.6,True,2,0.0,0.0,0.0,0.0,0.0,12,0,8,0,0
fc_openrouter_gpt_oss_120b,traj_006,employment.income_stability,20,0.6,True,2,0.0,0.0,0.0,0.0,0.0,12,0,8,0,0
fc_openrouter_gpt_oss_120b,traj_006,employment.occupation,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,employment.salary_account,20,0.6,True,3,0.0,0.0,0.0,0.0,0.0,12,0,8,0,0
fc_openrouter_gpt_oss_120b,traj_006,employment.salary_day,20,0.05,True,4,0.0,0.0,0.0,0.0,0.0,1,0,19,0,0
fc_openrouter_gpt_oss_120b,traj_006,financial_products.checking_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,financial_products.loans,20,0.2,True,1,0.0,0.0,0.0,0.0,0.0,4,0,16,0,0
fc_openrouter_gpt_oss_120b,traj_006,financial_products.pension_or_irp,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,financial_products.savings_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,goals.child_education_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,goals.emergency_fund,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,goals.housing_deposit_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,goals.retirement_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,household.child_support_arrangement,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,household.children,20,0.6,True,1,0.0,0.0,0.0,0.0,0.0,12,0,8,0,0
fc_openrouter_gpt_oss_120b,traj_006,household.dependents,20,0.35,True,2,0.0,0.0,0.0,0.0,0.0,7,0,13,0,0
fc_openrouter_gpt_oss_120b,traj_006,household.marital_status,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,household.spouse_or_partner,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_gpt_oss_120b,traj_006,housing.address,20,0.65,True,6,0.5,0.4166666666666667,0.65,0.65,0.65,0,0,0,13,7
fc_openrouter_gpt_oss_120b,traj_006,housing.contract_type,20,0.25,True,3,0.0,0.0,0.0,0.0,0.0,5,0,15,0,0
fc_openrouter_gpt_oss_120b,traj_006,housing.maintenance_fee_payee,20,0.25,True,2,0.0,0.0,0.0,0.0,0.0,5,0,15,0,0
fc_openrouter_gpt_oss_120b,traj_006,housing.mortgage_status,20,0.45,True,2,0.0,0.0,0.0,0.0,0.0,9,0,11,0,0
fc_openrouter_gpt_oss_120b,traj_006,housing.primary_residence_property_id,20,0.2,True,2,0.0,0.0,0.0,0.0,0.0,4,0,16,0,0
fc_openrouter_gpt_oss_120b,traj_006,housing.properties,20,0.2,True,3,0.0,0.0,0.0,0.0,0.0,4,0,16,0,0
fc_openrouter_gpt_oss_120b,traj_006,housing.rent_amount,20,0.0,True,4,0.0,0.0,0.0,0.0,0.0,0,0,20,0,0
