method_id,trajectory_id,path,checkpoints,final_state_accuracy,eligible,update_event_support,event_macro_update_accuracy,retention_after_update,correct_change_precision,correct_change_recall,correct_change_f1,confusion_tn,confusion_fp,confusion_fn,confusion_tp_correct,confusion_tp_wrong_value
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,employment.salary_account,20,0.4,True,3,0.0,0.0,0.0,0.0,0.0,8,0,10,0,2
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,employment.salary_day,20,0.4,True,6,0.5,0.5,0.3125,0.29411764705882354,0.30303030303030304,3,0,1,5,11
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,financial_products.checking_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,financial_products.loans,20,0.8,True,1,0.0,0.6,1.0,0.6,0.7499999999999999,10,0,4,6,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,financial_products.pension_or_irp,20,0.75,False,0,,,0.0,,,15,5,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,financial_products.savings_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,goals.child_education_goal,20,0.65,False,0,,,0.0,,,13,7,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,goals.emergency_fund,20,0.85,False,0,,,0.0,,,17,3,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,goals.housing_deposit_goal,20,0.9,False,0,,,0.0,,,18,2,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,goals.retirement_goal,20,0.8,False,0,,,0.0,,,16,4,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,household.child_support_arrangement,20,0.7,False,0,,,0.0,,,14,6,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,household.children,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,household.dependents,20,0.95,True,1,0.0,0.0,0.0,0.0,0.0,19,0,1,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,household.marital_status,20,0.95,True,1,1.0,0.6666666666666666,1.0,0.6666666666666666,0.8,17,0,1,2,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,household.spouse_or_partner,20,0.7,True,1,1.0,0.6666666666666666,0.25,0.6666666666666666,0.36363636363636365,12,5,0,2,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.address,20,0.7,True,4,0.75,0.6875,0.6666666666666666,0.7272727272727273,0.6956521739130435,6,3,2,8,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.contract_type,20,0.8,True,3,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.761904761904762,8,3,0,8,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.maintenance_fee_payee,20,0.8,False,0,,,0.0,,,16,4,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.mortgage_status,20,0.75,True,1,0.0,0.5,1.0,0.5,0.6666666666666666,10,0,5,5,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.primary_residence_property_id,20,0.6,True,1,0.0,0.4,0.4444444444444444,0.4,0.4210526315789474,8,2,3,4,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.properties,20,0.7,True,1,0.0,0.4,1.0,0.4,0.5714285714285715,10,0,6,4,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.rent_amount,20,0.55,True,3,0.6666666666666666,0.5833333333333334,0.4,0.6666666666666666,0.5,5,6,0,6,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.rent_payee,20,0.35,True,2,0.5,0.35714285714285715,0.38461538461538464,0.29411764705882354,0.33333333333333337,2,1,5,5,7
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,housing.residence_status,20,0.8,True,3,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.761904761904762,8,3,0,8,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,profile.age,20,0.55,False,0,,,0.0,,,11,9,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,profile.locale,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_002,profile.region,20,0.45,False,0,,,0.0,,,9,11,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,cashflow.recent_one_off_expense,20,0.8,True,3,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.9090909090909091,0.8,6,3,0,10,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,education.child_education_stage,20,0.4,False,0,,,0.0,,,8,12,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,education.self_education_status,20,0.85,True,1,1.0,0.8235294117647058,1.0,0.8235294117647058,0.9032258064516129,3,0,3,14,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,employment.employer,20,0.7,True,6,0.8333333333333334,0.8333333333333334,0.7,0.7,0.7,0,0,0,14,6
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,employment.employment_status,20,0.6,True,4,0.5,0.8333333333333334,0.631578947368421,0.8571428571428571,0.7272727272727273,0,6,1,12,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,employment.income_stability,20,0.65,True,5,0.6,0.7666666666666666,0.6842105263157895,0.65,0.6666666666666667,0,0,1,13,6
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,employment.occupation,20,0.5,False,0,,,0.0,,,10,10,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,employment.salary_account,20,0.55,True,7,0.5714285714285714,0.5714285714285714,0.5789473684210527,0.55,0.5641025641025641,0,0,1,11,8
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,employment.salary_day,20,0.55,True,7,0.5714285714285714,0.5714285714285714,0.5789473684210527,0.55,0.5641025641025641,0,0,1,11,8
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,financial_products.checking_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,financial_products.loans,20,1.0,True,1,1.0,1.0,1.0,1.0,1.0,6,0,0,14,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,financial_products.pension_or_irp,20,0.45,False,0,,,0.0,,,9,11,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,financial_products.savings_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,goals.child_education_goal,20,0.6,True,2,0.5,0.625,0.38461538461538464,0.625,0.4761904761904762,7,5,0,5,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,goals.emergency_fund,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,goals.housing_deposit_goal,20,0.4,False,0,,,0.0,,,8,12,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,goals.retirement_goal,20,0.35,False,0,,,0.0,,,7,13,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,household.child_support_arrangement,20,0.45,False,0,,,0.0,,,9,11,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,household.children,20,0.65,True,2,0.0,0.125,0.3333333333333333,0.125,0.18181818181818182,12,0,5,1,2
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,household.dependents,20,1.0,True,2,1.0,1.0,1.0,1.0,1.0,12,0,0,8,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,household.marital_status,20,0.45,True,1,1.0,0.26666666666666666,1.0,0.26666666666666666,0.4210526315789474,5,0,11,4,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,household.spouse_or_partner,20,0.25,True,1,1.0,0.26666666666666666,0.23529411764705882,0.26666666666666666,0.25,1,4,2,4,9
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.address,20,0.8,True,5,0.6,0.6,0.7894736842105263,0.7894736842105263,0.7894736842105263,1,0,0,15,4
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.contract_type,20,0.65,True,3,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3,0.3529411764705882,10,0,3,3,4
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.maintenance_fee_payee,20,0.6,True,1,1.0,0.8571428571428571,0.42857142857142855,0.8571428571428571,0.5714285714285714,6,7,0,6,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.mortgage_status,20,0.65,True,1,1.0,1.0,0.5,1.0,0.6666666666666666,6,7,0,7,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.primary_residence_property_id,20,0.3,True,2,0.0,0.14285714285714285,0.15384615384615385,0.14285714285714285,0.14814814814814817,4,2,3,2,9
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.properties,20,0.55,True,3,0.0,0.2380952380952381,0.45454545454545453,0.35714285714285715,0.4,6,0,3,5,6
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.rent_amount,20,0.45,False,0,,,0.0,,,9,11,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.rent_payee,20,0.4,False,0,,,0.0,,,8,12,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,housing.residence_status,20,0.65,True,3,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3,0.3529411764705882,10,0,3,3,4
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,profile.age,20,0.75,False,0,,,0.0,,,15,5,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,profile.locale,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_003,profile.region,20,0.05,False,0,,,0.0,,,1,19,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,cashflow.recent_one_off_expense,20,0.55,True,3,0.6666666666666666,0.5694444444444444,0.5555555555555556,0.5263157894736842,0.5405405405405405,1,0,1,10,8
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,education.child_education_stage,20,0.4,False,0,,,0.0,,,8,12,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,education.self_education_status,20,0.55,True,1,1.0,0.5,1.0,0.5,0.6666666666666666,2,0,9,9,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,employment.employer,20,0.9,True,6,0.8333333333333334,0.9027777777777778,0.875,0.875,0.875,4,0,0,14,2
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,employment.employment_status,20,0.9,True,3,0.6666666666666666,0.6666666666666666,0.875,0.875,0.875,4,0,0,14,2
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,employment.income_stability,20,0.85,True,3,0.6666666666666666,0.9090909090909091,0.8125,0.8125,0.8125,4,0,0,13,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,employment.occupation,20,0.45,False,0,,,0.0,,,9,11,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,employment.salary_account,20,0.9,True,7,0.8571428571428571,0.8571428571428571,0.875,0.875,0.875,4,0,0,14,2
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,employment.salary_day,20,0.8,True,7,0.7142857142857143,0.7738095238095238,0.75,0.75,0.75,4,0,0,12,4
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,financial_products.checking_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,financial_products.loans,20,0.9,True,1,1.0,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,8,0,2,10,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,financial_products.pension_or_irp,20,0.45,False,0,,,0.0,,,9,11,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,financial_products.savings_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,goals.child_education_goal,20,0.65,True,2,0.5,0.75,0.46153846153846156,0.8571428571428571,0.6,7,6,0,6,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,goals.emergency_fund,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,goals.housing_deposit_goal,20,0.6,False,0,,,0.0,,,12,8,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,goals.retirement_goal,20,0.5,False,0,,,0.0,,,10,10,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,household.child_support_arrangement,20,0.5,True,1,0.0,0.5,0.18181818181818182,0.5,0.26666666666666666,8,8,1,2,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,household.children,20,0.85,True,2,0.5,0.4,0.6666666666666666,0.5714285714285714,0.6153846153846153,13,0,1,4,2
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,household.dependents,20,1.0,True,1,1.0,1.0,1.0,1.0,1.0,13,0,0,7,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,household.marital_status,20,0.55,True,2,0.0,0.0,0.0,0.0,0.0,11,0,6,0,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,household.spouse_or_partner,20,0.35,True,2,0.0,0.0,0.0,0.0,0.0,7,4,2,0,7
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.address,20,0.85,True,6,0.8333333333333334,0.9107142857142857,0.85,0.85,0.85,0,0,0,17,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.contract_type,20,0.95,True,1,1.0,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523,9,0,1,10,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.maintenance_fee_payee,20,0.65,False,0,,,0.0,,,13,7,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.mortgage_status,20,0.95,True,2,1.0,0.9285714285714286,1.0,0.9166666666666666,0.9565217391304348,8,0,1,11,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.primary_residence_property_id,20,0.8,True,2,1.0,0.8285714285714285,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,2,0,10,2
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.properties,20,0.75,True,3,0.3333333333333333,0.3968253968253968,0.7,0.5833333333333334,0.6363636363636365,8,0,2,7,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.rent_amount,20,0.4,True,3,0.6666666666666666,0.625,0.42105263157894735,0.4,0.41025641025641024,0,0,1,8,11
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.rent_payee,20,0.45,True,1,0.0,0.0,0.0,0.0,0.0,9,0,1,0,10
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,housing.residence_status,20,0.95,True,1,1.0,0.9090909090909091,1.0,0.9090909090909091,0.9523809523809523,9,0,1,10,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,profile.age,20,0.6,False,0,,,0.0,,,12,8,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,profile.locale,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_004,profile.region,20,0.05,False,0,,,0.0,,,1,19,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,cashflow.recent_one_off_expense,20,0.8,True,2,0.5,0.4166666666666667,0.7894736842105263,0.7894736842105263,0.7894736842105263,1,0,0,15,4
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,education.child_education_stage,20,0.65,True,2,0.5,0.6666666666666666,0.5,0.7777777777777778,0.6086956521739131,6,5,0,7,2
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,education.self_education_status,20,0.45,True,1,0.0,0.3125,1.0,0.3125,0.47619047619047616,4,0,11,5,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,employment.employer,20,0.95,True,5,0.8,0.9666666666666667,0.95,0.95,0.9500000000000001,0,0,0,19,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,employment.employment_status,20,0.95,True,3,0.6666666666666666,0.6666666666666666,0.95,0.95,0.9500000000000001,0,0,0,19,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,employment.income_stability,20,0.4,True,3,0.0,0.30392156862745096,0.5333333333333333,0.4,0.4571428571428572,0,0,5,8,7
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,employment.occupation,20,0.4,False,0,,,0.0,,,8,12,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,employment.salary_account,20,0.95,True,5,0.8,0.8,0.95,0.95,0.9500000000000001,0,0,0,19,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,employment.salary_day,20,0.85,True,4,0.5,0.7166666666666667,0.85,0.85,0.85,0,0,0,17,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,financial_products.checking_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,financial_products.loans,20,0.8,True,1,1.0,0.6363636363636364,1.0,0.6363636363636364,0.7777777777777778,9,0,4,7,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,financial_products.pension_or_irp,20,0.4,False,0,,,0.0,,,8,12,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,financial_products.savings_accounts,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,goals.child_education_goal,20,1.0,False,0,,,0.0,,,20,0,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,goals.emergency_fund,20,0.5,False,0,,,0.0,,,10,10,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,goals.housing_deposit_goal,20,0.8,False,0,,,0.0,,,16,4,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,goals.retirement_goal,20,0.5,False,0,,,0.0,,,10,10,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,household.child_support_arrangement,20,0.25,True,1,0.0,0.2,0.21428571428571427,0.2,0.20689655172413796,2,3,4,3,8
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,household.children,20,0.45,True,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.35294117647058826,0.46153846153846156,3,0,8,6,3
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,household.dependents,20,0.85,True,2,1.0,0.7833333333333333,0.9285714285714286,0.8125,0.8666666666666666,4,0,2,13,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,household.marital_status,20,0.85,True,1,0.0,0.0,0.0,0.0,0.0,17,0,3,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,household.spouse_or_partner,20,0.85,True,1,0.0,0.0,0.0,0.0,0.0,17,0,3,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,housing.address,20,0.8,True,3,0.6666666666666666,0.8666666666666667,0.6923076923076923,0.6923076923076923,0.6923076923076923,7,0,0,9,4
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,housing.contract_type,20,0.7,True,3,0.3333333333333333,0.3333333333333333,0.25,0.2857142857142857,0.26666666666666666,12,1,0,2,5
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,housing.maintenance_fee_payee,20,0.75,False,0,,,0.0,,,15,5,0,0,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,housing.mortgage_status,20,0.9,True,2,1.0,0.8571428571428572,1.0,0.8181818181818182,0.9,9,0,2,9,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,housing.primary_residence_property_id,20,0.35,True,2,0.5,0.3214285714285714,0.25,0.2727272727272727,0.2608695652173913,4,5,4,3,4
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_005,housing.properties,20,0.55,True,2,0.5,0.14285714285714285,0.4,0.18181818181818182,0.25000000000000006,9,0,6,2,3
