method_id,trajectory_id,checkpoint,strict_occurred_event_evidence_f1,exact_pair_set_match,correct,predicted_pair_count,gold_pair_count,true_positive_pair_count,parse_error
fc_openrouter_qwen_3_5_122b_a10b,traj_003,60,1.0,1.0,1,4,4,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,75,1.0,1.0,1,5,5,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,90,1.0,1.0,1,6,6,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,105,1.0,1.0,1,7,7,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,120,0.7142857142857143,0.0,0,6,8,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,135,0.75,0.0,0,7,9,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,150,0.888888888888889,0.0,0,8,10,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,165,0.9,0.0,0,9,11,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,180,0.8571428571428571,0.0,0,9,12,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,195,0.6363636363636364,0.0,0,9,13,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,210,0.6956521739130435,0.0,0,9,14,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,225,0.7142857142857142,0.0,0,13,15,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,240,0.6000000000000001,0.0,0,14,16,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,255,0.6206896551724139,0.0,0,12,17,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,270,0.4,0.0,0,12,18,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,285,0.625,0.0,0,13,19,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_003,300,0.5714285714285715,0.0,0,15,20,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,15,0.6666666666666666,0.0,0,2,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,30,0.5,0.0,0,2,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,45,0.8571428571428571,0.0,0,4,3,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,60,0.8571428571428571,0.0,0,3,4,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,75,0.7499999999999999,0.0,0,3,5,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,90,0.9090909090909091,0.0,0,5,6,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,105,0.923076923076923,0.0,0,6,7,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,120,0.6153846153846154,0.0,0,5,8,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,135,0.8,0.0,0,6,9,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,150,0.8235294117647058,0.0,0,7,10,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,165,0.7777777777777778,0.0,0,7,11,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,180,0.8,0.0,0,8,12,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,195,0.6363636363636364,0.0,0,9,13,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,210,0.5454545454545454,0.0,0,8,14,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,225,0.6428571428571429,0.0,0,13,15,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,240,0.7407407407407406,0.0,0,11,16,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,255,0.6153846153846153,0.0,0,9,17,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,270,0.6666666666666667,0.0,0,12,18,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,285,0.6875,0.0,0,13,19,11,0
fc_openrouter_qwen_3_5_122b_a10b,traj_004,300,0.7058823529411764,0.0,0,14,20,12,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,30,0.5,0.0,0,2,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,45,0.4,0.0,0,2,3,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,60,0.5,0.0,0,4,4,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,75,0.5454545454545454,0.0,0,6,5,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,90,0.6666666666666666,0.0,0,6,6,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,105,0.6153846153846153,0.0,0,6,7,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,120,0.6666666666666666,0.0,0,7,8,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,135,0.5,0.0,0,7,9,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,150,0.6666666666666665,0.0,0,8,10,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,165,0.631578947368421,0.0,0,8,11,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,180,0.6,0.0,0,8,12,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,195,0.6363636363636364,0.0,0,9,13,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,210,0.6666666666666666,0.0,0,10,14,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,225,0.5833333333333334,0.0,0,9,15,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,240,0.5,0.0,0,8,16,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,255,0.5384615384615384,0.0,0,9,17,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,270,0.7096774193548387,0.0,0,13,18,11,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,285,0.6451612903225806,0.0,0,12,19,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_005,300,0.5625000000000001,0.0,0,12,20,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,30,1.0,1.0,1,2,2,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,45,0.8,0.0,0,2,3,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,60,0.5714285714285715,0.0,0,3,4,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,75,0.6666666666666665,0.0,0,4,5,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,90,0.6,0.0,0,4,6,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,105,0.7692307692307692,0.0,0,6,7,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,120,0.7142857142857143,0.0,0,6,8,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,135,0.75,0.0,0,7,9,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,150,0.8235294117647058,0.0,0,7,10,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,165,0.6666666666666665,0.0,0,7,11,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,180,0.6,0.0,0,8,12,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,195,0.6,0.0,0,7,13,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,210,0.5714285714285714,0.0,0,7,14,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,225,0.5,0.0,0,9,15,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,240,0.6923076923076923,0.0,0,10,16,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,255,0.37037037037037035,0.0,0,10,17,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,270,0.5517241379310345,0.0,0,11,18,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,285,0.6451612903225806,0.0,0,12,19,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_006,300,0.625,0.0,0,12,20,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,15,0.0,0.0,0,0,1,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,30,0.5,0.0,0,2,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,45,0.3333333333333333,0.0,0,3,3,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,60,0.3333333333333333,0.0,0,2,4,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,75,0.25,0.0,0,3,5,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,90,0.2222222222222222,0.0,0,3,6,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,105,0.36363636363636365,0.0,0,4,7,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,120,0.5714285714285715,0.0,0,6,8,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,135,0.5714285714285714,0.0,0,5,9,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,150,0.588235294117647,0.0,0,7,10,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,165,0.25000000000000006,0.0,0,5,11,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,180,0.4444444444444444,0.0,0,6,12,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,195,0.4761904761904762,0.0,0,8,13,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,210,0.3157894736842105,0.0,0,5,14,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,225,0.43478260869565216,0.0,0,8,15,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,240,0.5,0.0,0,8,16,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,255,0.3478260869565218,0.0,0,6,17,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,270,0.3846153846153846,0.0,0,8,18,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,285,0.3846153846153846,0.0,0,7,19,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_007,300,0.4444444444444444,0.0,0,7,20,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,15,0.0,0.0,0,0,1,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,30,0.6666666666666666,0.0,0,1,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,45,0.8,0.0,0,2,3,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,60,0.6666666666666666,0.0,0,2,4,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,75,0.5714285714285715,0.0,0,2,5,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,90,0.6666666666666666,0.0,0,3,6,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,105,0.8333333333333333,0.0,0,5,7,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,120,0.6666666666666666,0.0,0,4,8,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,135,0.6153846153846153,0.0,0,4,9,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,150,0.5333333333333333,0.0,0,5,10,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,165,0.5882352941176471,0.0,0,6,11,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,180,0.6666666666666666,0.0,0,6,12,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,195,0.5,0.0,0,7,13,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,210,0.5714285714285714,0.0,0,7,14,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,225,0.47619047619047616,0.0,0,6,15,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,240,0.5,0.0,0,8,16,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,255,0.6666666666666667,0.0,0,10,17,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,270,0.5925925925925926,0.0,0,9,18,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,285,0.42857142857142855,0.0,0,9,19,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_008,300,0.48275862068965514,0.0,0,9,20,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,30,0.6666666666666666,0.0,0,1,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,45,1.0,1.0,1,3,3,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,60,0.8571428571428571,0.0,0,3,4,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,75,0.6666666666666665,0.0,0,4,5,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,90,0.7692307692307692,0.0,0,7,6,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,105,0.8333333333333333,0.0,0,5,7,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,120,0.823529411764706,0.0,0,9,8,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,135,0.8750000000000001,0.0,0,7,9,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,150,0.7,0.0,0,10,10,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,165,0.6666666666666666,0.0,0,10,11,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,180,0.6363636363636365,0.0,0,10,12,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,195,0.8799999999999999,0.0,0,12,13,11,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,210,0.6666666666666666,0.0,0,10,14,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,225,0.64,0.0,0,10,15,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,240,0.4615384615384615,0.0,0,10,16,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,255,0.5517241379310345,0.0,0,12,17,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,270,0.5517241379310345,0.0,0,11,18,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,285,0.5806451612903226,0.0,0,12,19,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_009,300,0.5806451612903226,0.0,0,11,20,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,30,0.0,0.0,0,0,2,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,45,0.0,0.0,0,1,3,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,60,0.5714285714285715,0.0,0,3,4,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,75,0.5,0.0,0,3,5,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,90,0.5454545454545454,0.0,0,5,6,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,105,0.6153846153846153,0.0,0,6,7,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,120,0.5333333333333333,0.0,0,7,8,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,135,0.47058823529411764,0.0,0,8,9,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,150,0.6666666666666665,0.0,0,8,10,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,165,0.631578947368421,0.0,0,8,11,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,180,0.5263157894736842,0.0,0,7,12,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,195,0.380952380952381,0.0,0,8,13,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,210,0.5833333333333334,0.0,0,10,14,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,225,0.36363636363636365,0.0,0,7,15,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,240,0.6153846153846154,0.0,0,10,16,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,255,0.5333333333333333,0.0,0,13,17,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,270,0.4,0.0,0,7,18,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,285,0.5806451612903226,0.0,0,12,19,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_010,300,0.625,0.0,0,12,20,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,30,1.0,1.0,1,2,2,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,45,0.6666666666666666,0.0,0,3,3,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,60,0.8571428571428571,0.0,0,3,4,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,75,0.7499999999999999,0.0,0,3,5,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,90,0.7272727272727272,0.0,0,5,6,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,105,0.6666666666666666,0.0,0,5,7,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,120,0.6153846153846154,0.0,0,5,8,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,135,0.8,0.0,0,6,9,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,150,0.7058823529411764,0.0,0,7,10,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,165,0.6666666666666666,0.0,0,10,11,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,180,0.761904761904762,0.0,0,9,12,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,195,0.761904761904762,0.0,0,8,13,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,210,0.7272727272727273,0.0,0,8,14,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,225,0.8,0.0,0,10,15,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,240,0.9333333333333333,0.0,0,14,16,14,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,255,0.6428571428571428,0.0,0,11,17,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,270,0.6428571428571429,0.0,0,10,18,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,285,0.5,0.0,0,9,19,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_011,300,0.6,0.0,0,10,20,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,30,1.0,1.0,1,2,2,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,45,0.4,0.0,0,2,3,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,60,0.5714285714285715,0.0,0,3,4,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,75,0.8000000000000002,0.0,0,5,5,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,90,0.6,0.0,0,4,6,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,105,0.7692307692307692,0.0,0,6,7,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,120,0.6153846153846154,0.0,0,5,8,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,135,0.75,0.0,0,7,9,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,150,0.7777777777777777,0.0,0,8,10,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,165,0.4444444444444444,0.0,0,7,11,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,180,0.761904761904762,0.0,0,9,12,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,195,0.6,0.0,0,7,13,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,210,0.7200000000000001,0.0,0,11,14,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,225,0.7200000000000001,0.0,0,10,15,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,240,0.4800000000000001,0.0,0,9,16,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,255,0.6153846153846153,0.0,0,9,17,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,270,0.5,0.0,0,10,18,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,285,0.48275862068965514,0.0,0,10,19,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_012,300,0.4666666666666667,0.0,0,10,20,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,30,1.0,1.0,1,2,2,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,45,1.0,1.0,1,3,3,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,60,0.75,0.0,0,4,4,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,75,0.4444444444444445,0.0,0,4,5,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,90,0.7272727272727272,0.0,0,5,6,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,105,0.923076923076923,0.0,0,6,7,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,120,0.6153846153846154,0.0,0,5,8,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,135,0.42857142857142855,0.0,0,5,9,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,150,0.6666666666666666,0.0,0,5,10,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,165,0.6666666666666665,0.0,0,7,11,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,180,0.631578947368421,0.0,0,7,12,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,195,0.6666666666666667,0.0,0,8,13,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,210,0.6666666666666666,0.0,0,7,14,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,225,0.6666666666666667,0.0,0,9,15,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,240,0.6923076923076923,0.0,0,10,16,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,255,0.5384615384615384,0.0,0,9,17,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,270,0.5714285714285714,0.0,0,10,18,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,285,0.42857142857142855,0.0,0,9,19,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_013,300,0.6,0.0,0,10,20,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,30,1.0,1.0,1,2,2,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,45,1.0,1.0,1,3,3,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,60,1.0,1.0,1,4,4,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,75,1.0,1.0,1,5,5,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,90,0.8333333333333334,0.0,0,6,6,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,105,0.7692307692307692,0.0,0,6,7,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,120,0.7999999999999999,0.0,0,7,8,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,135,0.75,0.0,0,7,9,6,0
